"measurement.ID","sites.sitename","plot.name","stand.age","dominant.life.form","dominant.veg","variable.name","date","start.date","end.date","mean","min.dbh","citation.ID","country","lat","lon","masl","mat","map","geographic.area","biogeog","Koeppen","FAO.ecozone","plot.area","year.establishment.oldest.trees","regrowth.hist.type","regrowth.year","dist.mrs.hist.type","dist.mrs.yr"
3926,"Dalu Picea, Abies 1","Picea, Abies","120","woody","2TEN","biomass_root","NRA","NRA","NRA",21.2,"NAC","Luo_1996_ponp","China",33.63,103.76,NA,3.7,817,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3927,"Dalu Picea, Abies 10","Picea, Abies","137","woody","2TEN","biomass_ag","NRA","NRA","NRA",94.9,"NAC","Luo_1996_ponp","China",33.6,103.33,NA,2.7,769,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3928,"Dalu Picea, Abies 10","Picea, Abies","137","woody","2TEN","biomass","NRA","NRA","NRA",119.43,"NAC","Luo_1996_ponp","China",33.6,103.33,NA,2.7,769,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3929,"Dalu Picea, Abies 10","Picea, Abies","137","woody","2TEN","biomass_root","NRA","NRA","NRA",24.6,"NAC","Luo_1996_ponp","China",33.6,103.33,NA,2.7,769,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3930,"Dalu Picea, Abies 11","Picea, Abies","130","woody","2TEN","biomass_ag","NRA","NRA","NRA",58,"NAC","Luo_1996_ponp","China",33.6,103.74,NA,3.7,816,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3931,"Dalu Picea, Abies 11","Picea, Abies","130","woody","2TEN","biomass","NRA","NRA","NRA",73.1,"NAC","Luo_1996_ponp","China",33.6,103.74,NA,3.7,816,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3932,"Dalu Picea, Abies 11","Picea, Abies","130","woody","2TEN","biomass_root","NRA","NRA","NRA",15.1,"NAC","Luo_1996_ponp","China",33.6,103.74,NA,3.7,816,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3933,"Dalu Picea, Abies 12","Picea, Abies","210","woody","2TEN","biomass_ag","NRA","NRA","NRA",92,"NAC","Luo_1996_ponp","China",32.6,103.76,NA,4.4,855,197,"Palearctic","Cwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3934,"Dalu Picea, Abies 12","Picea, Abies","210","woody","2TEN","biomass","NRA","NRA","NRA",116.02,"NAC","Luo_1996_ponp","China",32.6,103.76,NA,4.4,855,197,"Palearctic","Cwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3935,"Dalu Picea, Abies 12","Picea, Abies","210","woody","2TEN","biomass_root","NRA","NRA","NRA",24,"NAC","Luo_1996_ponp","China",32.6,103.76,NA,4.4,855,197,"Palearctic","Cwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3936,"Dalu Picea, Abies 2","Picea, Abies","208","woody","2TEN","biomass_ag","NRA","NRA","NRA",105.1,"NAC","Luo_1996_ponp","China",33.52,104.9,NA,3.6,961,198,"Palearctic","Cwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3937,"Dalu Picea, Abies 2","Picea, Abies","208","woody","2TEN","biomass","NRA","NRA","NRA",129.89,"NAC","Luo_1996_ponp","China",33.52,104.9,NA,3.6,961,198,"Palearctic","Cwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3938,"Dalu Picea, Abies 2","Picea, Abies","208","woody","2TEN","biomass_root","NRA","NRA","NRA",24.8,"NAC","Luo_1996_ponp","China",33.52,104.9,NA,3.6,961,198,"Palearctic","Cwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3939,"Dalu Picea, Abies 3","Picea, Abies","151","woody","2TEN","biomass_ag","NRA","NRA","NRA",94.3,"NAC","Luo_1996_ponp","China",33.57,103.67,NA,3.8,809,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3940,"Dalu Picea, Abies 3","Picea, Abies","151","woody","2TEN","biomass","NRA","NRA","NRA",116.69,"NAC","Luo_1996_ponp","China",33.57,103.67,NA,3.8,809,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3941,"Dalu Picea, Abies 3","Picea, Abies","151","woody","2TEN","biomass_root","NRA","NRA","NRA",22.3,"NAC","Luo_1996_ponp","China",33.57,103.67,NA,3.8,809,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3942,"Dalu Picea, Abies 4","Picea, Abies","118","woody","2TEN","biomass_ag","NRA","NRA","NRA",133.7,"NAC","Luo_1996_ponp","China",33.65,103.75,NA,4,814,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3943,"Dalu Picea, Abies 4","Picea, Abies","118","woody","2TEN","biomass","NRA","NRA","NRA",165.82,"NAC","Luo_1996_ponp","China",33.65,103.75,NA,4,814,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3944,"Dalu Picea, Abies 4","Picea, Abies","118","woody","2TEN","biomass_root","NRA","NRA","NRA",32.1,"NAC","Luo_1996_ponp","China",33.65,103.75,NA,4,814,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3945,"Dalu Picea, Abies 5","Picea, Abies","143","woody","2TEN","biomass_ag","NRA","NRA","NRA",70.2,"NAC","Luo_1996_ponp","China",33.52,103.76,NA,3.8,821,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3946,"Dalu Picea, Abies 5","Picea, Abies","143","woody","2TEN","biomass","NRA","NRA","NRA",87.49,"NAC","Luo_1996_ponp","China",33.52,103.76,NA,3.8,821,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3947,"Dalu Picea, Abies 5","Picea, Abies","143","woody","2TEN","biomass_root","NRA","NRA","NRA",17.3,"NAC","Luo_1996_ponp","China",33.52,103.76,NA,3.8,821,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3948,"Dalu Picea, Abies 6","Picea, Abies","115","woody","2TEN","biomass_ag","NRA","NRA","NRA",73.4,"NAC","Luo_1996_ponp","China",33.62,103.73,NA,3.5,814,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3949,"Dalu Picea, Abies 6","Picea, Abies","115","woody","2TEN","biomass","NRA","NRA","NRA",91.76,"NAC","Luo_1996_ponp","China",33.62,103.73,NA,3.5,814,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3950,"Dalu Picea, Abies 6","Picea, Abies","115","woody","2TEN","biomass_root","NRA","NRA","NRA",18.4,"NAC","Luo_1996_ponp","China",33.62,103.73,NA,3.5,814,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3954,"Dalu Picea, Abies 8","Picea, Abies","121","woody","2TEN","biomass_ag","NRA","NRA","NRA",63.9,"NAC","Luo_1996_ponp","China",33.58,103.73,NA,3.8,815,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3955,"Dalu Picea, Abies 8","Picea, Abies","121","woody","2TEN","biomass","NRA","NRA","NRA",80.24,"NAC","Luo_1996_ponp","China",33.58,103.73,NA,3.8,815,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3956,"Dalu Picea, Abies 8","Picea, Abies","121","woody","2TEN","biomass_root","NRA","NRA","NRA",16.3,"NAC","Luo_1996_ponp","China",33.58,103.73,NA,3.8,815,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3957,"Dalu Picea, Abies 9","Picea, Abies","103","woody","2TEN","biomass_ag","NRA","NRA","NRA",90.4,"NAC","Luo_1996_ponp","China",33.3,103.75,NA,4,828,54,"Palearctic","Dwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3958,"Dalu Picea, Abies 9","Picea, Abies","103","woody","2TEN","biomass","NRA","NRA","NRA",113.7,"NAC","Luo_1996_ponp","China",33.3,103.75,NA,4,828,54,"Palearctic","Dwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3959,"Dalu Picea, Abies 9","Picea, Abies","103","woody","2TEN","biomass_root","NRA","NRA","NRA",23.3,"NAC","Luo_1996_ponp","China",33.3,103.75,NA,4,828,54,"Palearctic","Dwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3963,"Dalu Populus, Betula 2","Populus, Betula","110","woody","2TDB","biomass_ag","NRA","NRA","NRA",61.7,"NAC","Luo_1996_ponp","China",33.57,103.69,NA,3.9,811,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3964,"Dalu Populus, Betula 2","Populus, Betula","110","woody","2TDB","biomass","NRA","NRA","NRA",82.9,"NAC","Luo_1996_ponp","China",33.57,103.69,NA,3.9,811,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3965,"Dalu Populus, Betula 2","Populus, Betula","110","woody","2TDB","biomass_root","NRA","NRA","NRA",21.2,"NAC","Luo_1996_ponp","China",33.57,103.69,NA,3.9,811,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3966,"Daofu","Picea, Abies","165","woody","2TEN","biomass_ag","NRA","NRA","NRA",131.5,"NAC","Luo_1996_ponp","China",31,101.1,NA,4,662,199,"Palearctic","Dwc","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3967,"Daofu","Picea, Abies","165","woody","2TEN","biomass","NRA","NRA","NRA",161.94,"NAC","Luo_1996_ponp","China",31,101.1,NA,4,662,199,"Palearctic","Dwc","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3968,"Daofu","Picea, Abies","165","woody","2TEN","biomass_root","NRA","NRA","NRA",30.4,"NAC","Luo_1996_ponp","China",31,101.1,NA,4,662,199,"Palearctic","Dwc","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3971,"Darien-Rio Lara","Mature Tropical moist (cuipo/bongo) wet season","400","woody","2TDB","biomass_ag","NI","NI","NI",172.96,"NAC","Clark_2013_ntfc","Panama",8.63,-78.13,250,25,2000,200,"Neotropics","Af","Tropical moist forest","0.25","NAC","NAC","NAC","NAC","NAC"
3972,"Darien-Rio Lara","Mature Tropical moist (cuipo/bongo) wet season","400","woody","2TDB","biomass_root","NI","NI","NI",4.653,"NAC","Clark_2013_ntfc","Panama",8.63,-78.13,250,25,2000,200,"Neotropics","Af","Tropical moist forest","0.25","NAC","NAC","NAC","NAC","NAC"
3973,"Darien-Rio Sabana","Mature Tropical moist (cuipo/bongo) dry season","400","woody","2TDB","biomass_ag","NI","NI","NI",124.08,"NAC","Clark_2013_ntfc","Panama",8.68,-78.12,250,25,2000,200,"Neotropics","Af","Tropical moist forest","0.25","NAC","NAC","NAC","NAC","NAC"
3974,"Darien-Rio Sabana","Mature Tropical moist (cuipo/bongo) dry season","400","woody","2TDB","biomass_root","NI","NI","NI",5.922,"NAC","Clark_2013_ntfc","Panama",8.68,-78.12,250,25,2000,200,"Neotropics","Af","Tropical moist forest","0.25","NAC","NAC","NAC","NAC","NAC"
3977,"Darwin","mature 'old growth' forest","999","woody","2TEB","biomass_ag","NI","NI","NI",88.36,"5","Poorter_2015_decs","Costa Rica",10.681,-84.15,NA,NA,4346,1,"Neotropics","Am","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
3978,"Dashennongjia, Fangxian","Picea, Abies","159","woody","2TEN","biomass_ag","NRA","NRA","NRA",54.8,"NAC","Luo_1996_ponp","China",32,110.7,NA,1,1784,201,"Palearctic","Cfa","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3979,"Dashennongjia, Fangxian","Picea, Abies","159","woody","2TEN","biomass","NRA","NRA","NRA",62.71,"NAC","Luo_1996_ponp","China",32,110.7,NA,1,1784,201,"Palearctic","Cfa","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3980,"Dashennongjia, Fangxian","Picea, Abies","159","woody","2TEN","biomass_root","NRA","NRA","NRA",7.9,"NAC","Luo_1996_ponp","China",32,110.7,NA,1,1784,201,"Palearctic","Cfa","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3981,"Dashennongjia, Xingshan","Picea, Abies","125","woody","2TEN","biomass_ag","NRA","NRA","NRA",33.7,"NAC","Luo_1996_ponp","China",31.2,110.7,NA,1.9,1919,202,"Palearctic","Cfa","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3982,"Dashennongjia, Xingshan","Picea, Abies","125","woody","2TEN","biomass","NRA","NRA","NRA",38.61,"NAC","Luo_1996_ponp","China",31.2,110.7,NA,1.9,1919,202,"Palearctic","Cfa","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
3983,"Dashennongjia, Xingshan","Picea, Abies","125","woody","2TEN","biomass_root","NRA","NRA","NRA",5,"NAC","Luo_1996_ponp","China",31.2,110.7,NA,1.9,1919,202,"Palearctic","Cfa","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
4015,"Daxing'anling 6","Larix","171","woody","2TDN","biomass_ag","NRA","NRA","NRA",56.9,"NAC","Luo_1996_ponp","China",52.2,120.8,NA,-4.8,532,163,"Palearctic","Dwc","Boreal coniferous forest","NAC","NAC","NAC","NAC","NAC","NAC"
4016,"Daxing'anling 6","Larix","171","woody","2TDN","biomass","NRA","NRA","NRA",69.1,"NAC","Luo_1996_ponp","China",52.2,120.8,NA,-4.8,532,163,"Palearctic","Dwc","Boreal coniferous forest","NAC","NAC","NAC","NAC","NAC","NAC"
4017,"Daxing'anling 6","Larix","171","woody","2TDN","biomass_root","NRA","NRA","NRA",12.2,"NAC","Luo_1996_ponp","China",52.2,120.8,NA,-4.8,532,163,"Palearctic","Dwc","Boreal coniferous forest","NAC","NAC","NAC","NAC","NAC","NAC"
4018,"Daxing'anling 7","Larix","100","woody","2TDN","biomass_ag","NRA","NRA","NRA",25,"NAC","Luo_1996_ponp","China",52.5,124.5,NA,-5,554,206,"Palearctic","Dwc","Boreal coniferous forest","NAC","NAC","NAC","NAC","NAC","NAC"
4019,"Daxing'anling 7","Larix","100","woody","2TDN","biomass","NRA","NRA","NRA",27.29,"NAC","Luo_1996_ponp","China",52.5,124.5,NA,-5,554,206,"Palearctic","Dwc","Boreal coniferous forest","NAC","NAC","NAC","NAC","NAC","NAC"
4020,"Daxing'anling 7","Larix","100","woody","2TDN","biomass_root","NRA","NRA","NRA",2.3,"NAC","Luo_1996_ponp","China",52.5,124.5,NA,-5,554,206,"Palearctic","Dwc","Boreal coniferous forest","NAC","NAC","NAC","NAC","NAC","NAC"
4048,"Deqin Larix","Larix","100","woody","2TDN","biomass_ag","NRA","NRA","NRA",57.1,"NAC","Luo_1996_ponp","China",28.62,99.22,NA,3.2,1274,209,"Palearctic","Cwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
4049,"Deqin Larix","Larix","100","woody","2TDN","biomass","NRA","NRA","NRA",76.02,"NAC","Luo_1996_ponp","China",28.62,99.22,NA,3.2,1274,209,"Palearctic","Cwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
4050,"Deqin Larix","Larix","100","woody","2TDN","biomass_root","NRA","NRA","NRA",18.9,"NAC","Luo_1996_ponp","China",28.62,99.22,NA,3.2,1274,209,"Palearctic","Cwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
4051,"Deqin Picea, Abies 1","Picea, Abies","150","woody","2TEN","biomass_ag","NRA","NRA","NRA",234.3,"NAC","Luo_1996_ponp","China",28.18,98.96,NA,5.7,1319,210,"Palearctic","Dwc","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
4052,"Deqin Picea, Abies 1","Picea, Abies","150","woody","2TEN","biomass","NRA","NRA","NRA",265.03,"NAC","Luo_1996_ponp","China",28.18,98.96,NA,5.7,1319,210,"Palearctic","Dwc","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
4053,"Deqin Picea, Abies 1","Picea, Abies","150","woody","2TEN","biomass_root","NRA","NRA","NRA",30.8,"NAC","Luo_1996_ponp","China",28.18,98.96,NA,5.7,1319,210,"Palearctic","Dwc","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
4054,"Deqin Picea, Abies 2","Picea, Abies","150","woody","2TEN","biomass_ag","NRA","NRA","NRA",218.8,"NAC","Luo_1996_ponp","China",27.82,99.26,NA,8,1200,210,"Palearctic","Cwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
4055,"Deqin Picea, Abies 2","Picea, Abies","150","woody","2TEN","biomass","NRA","NRA","NRA",248.88,"NAC","Luo_1996_ponp","China",27.82,99.26,NA,8,1200,210,"Palearctic","Cwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
4056,"Deqin Picea, Abies 2","Picea, Abies","150","woody","2TEN","biomass_root","NRA","NRA","NRA",30.1,"NAC","Luo_1996_ponp","China",27.82,99.26,NA,8,1200,210,"Palearctic","Cwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
4057,"Deqin Picea, Abies 3","Picea, Abies","150","woody","2TEN","biomass_ag","NRA","NRA","NRA",132.7,"NAC","Luo_1996_ponp","China",28.62,98.65,NA,3.8,1483,211,"Palearctic","Dwc","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
4058,"Deqin Picea, Abies 3","Picea, Abies","150","woody","2TEN","biomass","NRA","NRA","NRA",151.96,"NAC","Luo_1996_ponp","China",28.62,98.65,NA,3.8,1483,211,"Palearctic","Dwc","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
4059,"Deqin Picea, Abies 3","Picea, Abies","150","woody","2TEN","biomass_root","NRA","NRA","NRA",19.3,"NAC","Luo_1996_ponp","China",28.62,98.65,NA,3.8,1483,211,"Palearctic","Dwc","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
4060,"Deqin Picea, Abies 4","Picea, Abies","120","woody","2TEN","biomass_ag","NRA","NRA","NRA",106.4,"NAC","Luo_1996_ponp","China",28.53,98.84,NA,6.9,1464,211,"Palearctic","Dwc","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
4061,"Deqin Picea, Abies 4","Picea, Abies","120","woody","2TEN","biomass","NRA","NRA","NRA",123.3,"NAC","Luo_1996_ponp","China",28.53,98.84,NA,6.9,1464,211,"Palearctic","Dwc","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
4062,"Deqin Picea, Abies 4","Picea, Abies","120","woody","2TEN","biomass_root","NRA","NRA","NRA",16.9,"NAC","Luo_1996_ponp","China",28.53,98.84,NA,6.9,1464,211,"Palearctic","Dwc","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
4063,"Deqin Picea, Abies 5","Picea, Abies","175","woody","2TEN","biomass_ag","NRA","NRA","NRA",166.6,"NAC","Luo_1996_ponp","China",28,99.15,NA,5.5,1232,210,"Palearctic","Cwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
4064,"Deqin Picea, Abies 5","Picea, Abies","175","woody","2TEN","biomass","NRA","NRA","NRA",193.47,"NAC","Luo_1996_ponp","China",28,99.15,NA,5.5,1232,210,"Palearctic","Cwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
4065,"Deqin Picea, Abies 5","Picea, Abies","175","woody","2TEN","biomass_root","NRA","NRA","NRA",26.9,"NAC","Luo_1996_ponp","China",28,99.15,NA,5.5,1232,210,"Palearctic","Cwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
4066,"Deqin Picea, Abies 6","Picea, Abies","100","woody","2TEN","biomass_ag","NRA","NRA","NRA",79.8,"NAC","Luo_1996_ponp","China",28.9,99.02,NA,3.3,1412,212,"Palearctic","Cwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
